fname,sonyc_file,librispeech_file,script,label1_sonyc,label1_audioset,label2_sonyc,label2_audioset
7176-88083-0002__34_018381.wav,34_018381.wav,7176-88083-0002.flac,HIS FEET WERE RED HIS LONG NARROW BEAK WITH ITS SAW TOOTHED EDGES AND SHARP HOOKED TIP WAS BRIGHT RED,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
3570-5696-0002__18_007483.wav,18_007483.wav,3570-5696-0002.flac,OTHER CIRCUMSTANCES PERMITTING THAT INSTINCT DISPOSES MEN TO LOOK WITH FAVOR UPON PRODUCTIVE EFFICIENCY AND ON WHATEVER IS OF HUMAN USE,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
7176-88083-0004__03_002716.wav,03_002716.wav,7176-88083-0004.flac,BUT SUDDENLY STRAIGHT AND SWIFT AS A DIVING CORMORANT HE SHOT DOWN INTO THE TORRENT AND DISAPPEARED BENEATH THE SURFACE,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
121-127105-0002__19_013687.wav,19_013687.wav,121-127105-0002.flac,CRIED ONE OF THE WOMEN HE TOOK NO NOTICE OF HER HE LOOKED AT ME BUT AS IF INSTEAD OF ME HE SAW WHAT HE SPOKE OF,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
4992-41797-0020__34_006872.wav,34_006872.wav,4992-41797-0020.flac,NANCY'S CURLY CHESTNUT CROP SHONE IN THE SUN AND OLIVE'S THICK BLACK PLAITS LOOKED BLACKER BY CONTRAST,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
61-70968-0014__06_011083.wav,06_011083.wav,61-70968-0014.flac,WHAT IS THE TUMULT AND RIOTING CRIED OUT THE SQUIRE AUTHORITATIVELY AND HE BLEW TWICE ON A SILVER WHISTLE WHICH HUNG AT HIS BELT,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
7127-75947-0016__23_011531.wav,23_011531.wav,7127-75947-0016.flac,OH MADEMOISELLE WHY HAVE I NOT A DEVOTED SISTER OR A TRUE FRIEND SUCH AS YOURSELF,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
2830-3980-0050__06_006871.wav,06_006871.wav,2830-3980-0050.flac,DID NOT CHRIST HIMSELF SAY I AM THE WAY AND THE TRUTH AND THE LIFE NO MAN COMETH UNTO THE FATHER BUT BY ME,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
4970-29093-0019__33_007096.wav,33_007096.wav,4970-29093-0019.flac,THE NIGHT WAS SPENT IN PACKING UP AND WRITING LETTERS FOR PHILIP WOULD NOT TAKE SUCH AN IMPORTANT STEP WITHOUT INFORMING HIS FRIENDS,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
3570-5695-0006__37_009368.wav,37_009368.wav,3570-5695-0006.flac,VERY MUCH OF SQUALOR AND DISCOMFORT WILL BE ENDURED BEFORE THE LAST TRINKET OR THE LAST PRETENSE OF PECUNIARY DECENCY IS PUT AWAY,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
260-123286-0028__40_012512.wav,40_012512.wav,260-123286-0028.flac,ITS JAW IS ENORMOUS AND ACCORDING TO NATURALISTS IT IS ARMED WITH NO LESS THAN ONE HUNDRED AND EIGHTY TWO TEETH,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
1320-122612-0002__01_005210.wav,01_005210.wav,1320-122612-0002.flac,AFTER PROCEEDING A FEW MILES THE PROGRESS OF HAWKEYE WHO LED THE ADVANCE BECAME MORE DELIBERATE AND WATCHFUL,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
7127-75947-0028__01_005676.wav,01_005676.wav,7127-75947-0028.flac,QUICK QUICK THEN AMONG THE HIGH REED GRASS SAID MONTALAIS STOOP ATHENAIS YOU ARE SO TALL,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
1580-141083-0033__01_009274.wav,01_009274.wav,1580-141083-0033.flac,I WAS HOPING THAT IF THE PAPER ON WHICH HE WROTE WAS THIN SOME TRACE OF IT MIGHT COME THROUGH UPON THIS POLISHED SURFACE NO I SEE NOTHING,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
1188-133604-0025__01_006588.wav,01_006588.wav,1188-133604-0025.flac,YOU KNOW I HAVE JUST BEEN TELLING YOU HOW THIS SCHOOL OF MATERIALISM AND CLAY INVOLVED ITSELF AT LAST IN CLOUD AND FIRE,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
5683-32879-0018__31_005266.wav,31_005266.wav,5683-32879-0018.flac,IT IS AN ANTIPATHY AN ANTIPATHY I CANNOT GET OVER DEAR DORCAS YOU MAY THINK IT A MADNESS BUT DON'T BLAME ME,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
1221-135766-0004__01_005659.wav,01_005659.wav,1221-135766-0004.flac,THIS OUTWARD MUTABILITY INDICATED AND DID NOT MORE THAN FAIRLY EXPRESS THE VARIOUS PROPERTIES OF HER INNER LIFE,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
61-70970-0025__01_007859.wav,01_007859.wav,61-70970-0025.flac,THEY WERE UPON THE VERGE OF AN OPEN TRAP IN THE FAR CORNER OF THE HUT AND STUTELEY HAD TRIPPED OVER THE EDGE OF THE REVERSED FLAP MOUTH OF THIS PIT,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
2961-960-0022__01_003670.wav,01_003670.wav,2961-960-0022.flac,PLATO HAD NOT THE COMMAND OF HIS MATERIALS WHICH WOULD HAVE ENABLED HIM TO PRODUCE A PERFECT WORK OF ART,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
6829-68771-0019__01_009953.wav,01_009953.wav,6829-68771-0019.flac,SHE WAS DRESSED IN THE REGULATION COSTUME OF THE MAIDS AT ELMHURST A PLAIN BLACK GOWN WITH WHITE APRON AND CAP,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
6930-81414-0014__01_000724.wav,01_000724.wav,6930-81414-0014.flac,IN THE LIGHT OF THE MOON I SAW A KNIFE RED WITH BLOOD AND MY HAND TOO WAS ALSO DISCOLOURED,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
121-127105-0034__01_005986.wav,01_005986.wav,121-127105-0034.flac,IT SOUNDED DULL IT SOUNDED STRANGE AND ALL THE MORE SO BECAUSE OF HIS MAIN CONDITION WHICH WAS,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
8455-210777-0013__01_010245.wav,01_010245.wav,8455-210777-0013.flac,JACK HAD BEEN STANDING IN THE FAR CORNER OF THE ROOM TALKING TO EVA AND WAS NOW REDUCED TO SILENCE BY HIS PRAISES,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
260-123286-0006__01_008131.wav,01_008131.wav,260-123286-0006.flac,WE ARE LOSING TIME AND THE FACT IS I HAVE NOT COME ALL THIS WAY TO TAKE A LITTLE SAIL UPON A POND ON A RAFT,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
61-70970-0035__01_005246.wav,01_005246.wav,61-70970-0035.flac,WARRENTON SPOKE THUS WITH SIGNIFICANCE TO SHOW ROBIN THAT HE WAS NOT TO THINK GEOFFREY'S CLAIMS TO THE ESTATE WOULD BE PASSED BY,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
5105-28240-0005__01_007084.wav,01_007084.wav,5105-28240-0005.flac,HE RECKONED THEREFORE NOT ONLY UPON ASCERTAINING THE EXTENT OF THE LATE CATASTROPHE BUT UPON LEARNING ITS CAUSE,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
6829-68769-0049__01_012357.wav,01_012357.wav,6829-68769-0049.flac,HE DETESTED THE GRASPING DISPOSITION THAT WOULD ENDEAVOR TO TAKE ADVANTAGE OF HIS EVIDENT DESIRE TO HELP YOUNG GATES,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
237-134493-0001__01_004963.wav,01_004963.wav,237-134493-0001.flac,HIS WIFE NOW LIES BESIDE HIM AND THE WHITE SHAFT THAT MARKS THEIR GRAVES GLEAMS ACROSS THE WHEAT FIELDS,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
7176-88083-0025__31_012898.wav,31_012898.wav,7176-88083-0025.flac,AT THE SUDDEN SHARP STING OF IT THE GREAT BIRD TURNED HIS HEAD AND NOTICED FOR THE FIRST TIME THE FISHERMAN STANDING ON THE BANK,8_dog_presence,Dog,7-1_person-or-small-group-talking_presence,Speech
3729-6852-0011__30_004203.wav,30_004203.wav,3729-6852-0011.flac,I HAD A NAME I BELIEVE IN MY YOUNG DAYS BUT I HAVE FORGOTTEN IT SINCE I HAVE BEEN IN SERVICE,1_engine_presence,Engine,7-1_person-or-small-group-talking_presence,Speech
23_019683.wav,23_019683.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
34_003361.wav,34_003361.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
40_001679.wav,40_001679.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
32_009777.wav,32_009777.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
28_010732.wav,28_010732.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
15_004580.wav,15_004580.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
13_016562.wav,13_016562.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
34_006348.wav,34_006348.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
00_007837.wav,00_007837.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
23_007912.wav,23_007912.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
51_027122.wav,51_027122.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
40_019747.wav,40_019747.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
00_007687.wav,00_007687.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
33_000001.wav,33_000001.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
03_010557.wav,03_010557.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
04_017418.wav,04_017418.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
27_000385.wav,27_000385.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
03_009161.wav,03_009161.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
09_010398.wav,09_010398.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
39_018862.wav,39_018862.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
03_017575.wav,03_017575.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
38_006605.wav,38_006605.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
34_004564.wav,34_004564.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
16_013103.wav,16_013103.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
16_016459.wav,16_016459.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
40_003929.wav,40_003929.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
25_010525.wav,25_010525.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
20_008645.wav,20_008645.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
27_019278.wav,27_019278.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
40_002987.wav,40_002987.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
00_017302.wav,00_017302.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
06_008475.wav,06_008475.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
28_019832.wav,28_019832.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
13_012577.wav,13_012577.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
04_016949.wav,04_016949.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
29_018732.wav,29_018732.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
46_012146.wav,46_012146.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
30_006040.wav,30_006040.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
27_018863.wav,27_018863.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
05_003570.wav,05_003570.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
19_010814.wav,19_010814.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
20_012897.wav,20_012897.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
24_017722.wav,24_017722.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
16_000163.wav,16_000163.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
33_018117.wav,33_018117.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
02_008924.wav,02_008924.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
00_010829.wav,00_010829.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
20_011817.wav,20_011817.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
04_005784.wav,04_005784.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
03_019464.wav,03_019464.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
06_011947.wav,06_011947.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
13_020031.wav,13_020031.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
23_005543.wav,23_005543.wav,NaN,NaN,1_engine_presence,Engine,NaN,NaN
09_006268.wav,09_006268.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
27_001223.wav,27_001223.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
20_010593.wav,20_010593.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
17_000699.wav,17_000699.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
02_013350.wav,02_013350.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
32_017208.wav,32_017208.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
41_016361.wav,41_016361.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
04_010455.wav,04_010455.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
37_005220.wav,37_005220.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
37_008256.wav,37_008256.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
25_013310.wav,25_013310.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
34_012741.wav,34_012741.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
27_013130.wav,27_013130.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
05_019510.wav,05_019510.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
04_011424.wav,04_011424.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
40_001255.wav,40_001255.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
27_007988.wav,27_007988.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
27_008637.wav,27_008637.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
38_008283.wav,38_008283.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
26_009947.wav,26_009947.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
40_003465.wav,40_003465.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
34_017086.wav,34_017086.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
40_004883.wav,40_004883.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
35_003495.wav,35_003495.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
27_007903.wav,27_007903.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
05_011447.wav,05_011447.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
31_002718.wav,31_002718.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
04_012439.wav,04_012439.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
33_008302.wav,33_008302.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
23_009337.wav,23_009337.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
34_011772.wav,34_011772.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
27_007259.wav,27_007259.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
25_018676.wav,25_018676.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
41_016812.wav,41_016812.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
03_011282.wav,03_011282.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
06_018284.wav,06_018284.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
29_012959.wav,29_012959.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
34_002404.wav,34_002404.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
31_003131.wav,31_003131.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
25_013364.wav,25_013364.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
41_006720.wav,41_006720.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
31_006471.wav,31_006471.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
33_016504.wav,33_016504.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
31_005626.wav,31_005626.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
25_018059.wav,25_018059.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
31_008597.wav,31_008597.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
27_003994.wav,27_003994.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
33_019765.wav,33_019765.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
31_003256.wav,31_003256.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
04_019423.wav,04_019423.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
27_019013.wav,27_019013.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
03_010652.wav,03_010652.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
37_007979.wav,37_007979.wav,NaN,NaN,2-2_jackhammer_presence,Jackhammer,NaN,NaN
29_018237.wav,29_018237.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
04_007682.wav,04_007682.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
29_007385.wav,29_007385.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
27_000906.wav,27_000906.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
37_008550.wav,37_008550.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
31_004322.wav,31_004322.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
00_018443.wav,00_018443.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
17_009721.wav,17_009721.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
27_008747.wav,27_008747.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
29_003333.wav,29_003333.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
11_007502.wav,11_007502.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
29_005020.wav,29_005020.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
19_011305.wav,19_011305.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
27_017099.wav,27_017099.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
13_009853.wav,13_009853.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
37_002656.wav,37_002656.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
04_020461.wav,04_020461.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
29_005975.wav,29_005975.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
27_000199.wav,27_000199.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
04_010630.wav,04_010630.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
35_009422.wav,35_009422.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
27_004218.wav,27_004218.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
31_020335.wav,31_020335.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
04_020066.wav,04_020066.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
29_001195.wav,29_001195.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
26_010058.wav,26_010058.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
37_009876.wav,37_009876.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
25_011627.wav,25_011627.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
27_007201.wav,27_007201.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
23_018222.wav,23_018222.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
16_019352.wav,16_019352.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
04_020289.wav,04_020289.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
04_013608.wav,04_013608.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
37_008342.wav,37_008342.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
27_008468.wav,27_008468.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
29_008361.wav,29_008361.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
29_009571.wav,29_009571.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
38_003676.wav,38_003676.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
27_005597.wav,27_005597.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
27_006831.wav,27_006831.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
27_017262.wav,27_017262.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
27_002007.wav,27_002007.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
27_019257.wav,27_019257.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
37_003528.wav,37_003528.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
27_000719.wav,27_000719.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
01_017897.wav,01_017897.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
18_020756.wav,18_020756.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
23_012424.wav,23_012424.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
37_009440.wav,37_009440.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
37_000456.wav,37_000456.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
17_013023.wav,17_013023.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
29_007864.wav,29_007864.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
37_007954.wav,37_007954.wav,NaN,NaN,4-1_chainsaw_presence,Chainsaw,NaN,NaN
18_004209.wav,18_004209.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
39_017671.wav,39_017671.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
17_019131.wav,17_019131.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
38_017932.wav,38_017932.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
35_008245.wav,35_008245.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
08_006992.wav,08_006992.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
18_020519.wav,18_020519.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
19_007908.wav,19_007908.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
38_004821.wav,38_004821.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
05_018035.wav,05_018035.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
29_011682.wav,29_011682.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
20_019379.wav,20_019379.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
10_004338.wav,10_004338.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
30_009291.wav,30_009291.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
10_018240.wav,10_018240.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
38_001538.wav,38_001538.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
02_001747.wav,02_001747.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
37_000660.wav,37_000660.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
03_016739.wav,03_016739.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
24_020026.wav,24_020026.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
12_009065.wav,12_009065.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
41_013211.wav,41_013211.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
32_000090.wav,32_000090.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
05_020396.wav,05_020396.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
07_020504.wav,07_020504.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
41_017814.wav,41_017814.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
11_017415.wav,11_017415.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
30_018590.wav,30_018590.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
